Accession;Peptide count;Unique peptides;Confidence score;Anova (p);q Value;Max fold change;Power;Highest mean condition;Lowest mean condition;Mass;Description;W2_20241203_LSanders_A2_01;W2_20241203_LSanders_A2_02;W2_20241203_LSanders_A2_03;W4_20241203_LSanders_A3_01;W4_20241203_LSanders_A3_02;W4_20241203_LSanders_A3_03;W8_20241203_LSanders_A4_01;W8_20241203_LSanders_A4_02;W8_20241203_LSanders_A4_03;W12_20241203_LSanders_A5_01;W12_20241203_LSanders_A5_02;W12_20241203_LSanders_A5_03;W16_20241203_LSanders_A6_01;W16_20241203_LSanders_A6_02;W16_20241203_LSanders_A6_03;W20_20241203_LSanders_A7_01;W20_20241203_LSanders_A7_02;W20_20241203_LSanders_A7_03;W24_20241203_LSanders_A8_01;W24_20241203_LSanders_A8_02;W24_20241203_LSanders_A8_03;W28_20241203_LSanders_A9_01;W28_20241203_LSanders_A9_02;W28_20241203_LSanders_A9_03
A0A0B4J1X5;8;4;95.7657;0.260464857327806;0.00909957822133304;1.56696544644906;0.456935880003665;W4;W0;13010.7201;Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=1 SV=1;14193.4645868478;14040.4919924655;14286.0404291277;15681.1860444041;15535.688341047;15505.1385889617;13283.0961263481;13978.276093887;14396.2519553813;11718.5694550836;11476.5291749766;12577.7791811965;12770.4849139395;14492.7237687816;14188.1129292195;14783.8679180901;14593.9381886787;13747.8416771597;13536.4397244861;15727.2056203061;15978.9368249532;16261.2672358551;15737.0605915013;12635.6586330494
P01706;1;1;6.4855;0.269937451151438;0.00936721993124992;2.6489411135286;0.449362034879385;W4;W2;12815.1163;Immunoglobulin lambda variable 2-11 OS=Homo sapiens OX=9606 GN=IGLV2-11 PE=1 SV=2;13736.5017784772;6258.31791102343;8360.11822609477;24347.357076506;26408.6140460167;24354.5896936489;12314.2240262999;12221.9483993933;12020.7848885332;10595.597299038;10099.5330086167;10700.8914369743;11075.8325932746;10456.4695250361;10669.8720863897;10760.1414648502;10651.8359289985;10342.2119767447;14204.8703626257;15655.9031272375;15275.9911519834;21422.599189732;4000.30441445354;19581.918924242
Q9H4Z3;3;2;18.3562;0.284592020308515;0.00984272539419868;3.20212674739903;0.438063448456424;W24;W0;81582.25;mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase OS=Homo sapiens OX=9606 GN=PCIF1 PE=1 SV=1;158.603571059418;959.625994434465;380.704276605753;791.339776362213;927.135417711052;609.303449596154;497.358070711764;789.678178768858;724.898683979619;707.236541546394;625.91804512953;715.562472449263;537.544448604332;541.980967413707;696.03263740319;762.494179991043;481.852469023231;512.201965960513;964.172536806575;1239.27498269646;579.402971487627;449.843594323586;259.291010910869;294.758372240504
Q9Y224;1;1;12.368;0.31589889168249;0.0108890673966396;5.27788659350361;0.415440848790219;W4;W8;28182.171;RNA transcription_ translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1;13766.7570174997;24425.8304283737;25133.6874614754;26520.0927072875;22554.381711612;22253.823021718;3568.13382602477;7236.39723656847;2710.0256026472;7456.15295211464;6661.96595971623;6780.9613647895;12711.724173699;10410.197082593;11542.2081680472;8863.39367653476;6777.11603007122;4870.18529638411;7049.23633597022;17648.9208017381;8948.88098297146;12683.9725731692;11467.3593492469;7633.58897894415
P80075;2;2;13.8565;0.318402348273351;0.0109388988076545;1.97200061442166;0.413712443811044;W16;W0;11531.5235;C-C motif chemokine 8 OS=Homo sapiens OX=9606 GN=CCL8 PE=1 SV=2;20186.9203869078;18333.7348922524;17906.4489196573;21468.1944395778;20648.5353822824;17990.6497085134;20210.4630816275;20442.0116729534;19815.1777067111;20855.6985326384;19944.2772605948;20841.334036523;21849.2191097264;21501.1349857377;21960.4346407028;19043.8344477113;19551.9828826913;17511.7239524661;19741.9493676944;20952.1160369442;20344.4346838538;14786.9281155914;15219.9420772991;14192.5899531764
P06312;3;3;17.5738;0.323677976065312;0.0110833244087152;1.65330413999068;0.41010624618467;W2;W4;13494.1195;Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1;60148.8565609838;51514.303281331;53615.8406344893;49822.8913350739;9123.65025687186;41022.3609704928;39642.8579383659;38590.0257235206;43605.8555421596;48427.8696124427;47558.8264166977;48305.9720969964;43732.9644777508;48301.332855783;48674.7886882149;55812.348316082;45178.7497368577;47347.8244312175;48202.937151386;44305.7870156334;44049.6911783307;43368.3959595242;42999.1422330173;47762.5730715354
"P48668;P02538";5;1;37.5148;0.338426335433679;0.0115500898094507;1.85485089738314;0.400273981904994;W2;W28;60310.174;Keratin_ type II cytoskeletal 6C OS=Homo sapiens OX=9606 GN=KRT6C PE=1 SV=3;5801.98189232683;7577.94096632029;9244.45151576555;8911.668957344;4659.39853230072;7081.17449326977;4393.48084428583;4376.26846851345;4674.53160285113;6418.78690210826;6661.14631850709;6844.52982075997;5787.07134586344;5227.63930770571;5362.99111456663;6116.4361665942;5780.99097427893;5821.4146003774;4854.61244841724;4649.32665338031;4810.47252965192;4465.49530420909;3729.78264971399;4002.13069295606
A0A0B4J1Y9;5;2;51.3891;0.340565763017517;0.0115848720366575;1.72706893532264;0.398876915473785;W4;W0;13374.0447;Immunoglobulin heavy variable 3-72 OS=Homo sapiens OX=9606 GN=IGHV3-72 PE=1 SV=1;9410.83034598498;9095.08154985404;8869.77632757803;11321.655390062;10841.4012624773;8059.91054473396;7692.25896981407;7759.81412213537;8121.90234004689;7548.28304191051;7947.40723296976;8093.31937776658;6779.23961713755;6446.47703892194;7258.38021171624;6931.06311511091;6964.86545909976;7432.5972921897;7562.64739374967;8288.21685659438;7115.62659234357;5975.652625081;5786.8438695869;5781.86447556446
P35527;5;4;29.9939;0.378195796949108;0.0128227358853811;3.51126297545331;0.375400587770414;W24;W12;62292.5365;Keratin_ type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3;5188.56456413773;7907.18488078457;8966.20937601127;9473.82756062786;10627.9266974151;6041.04063602058;13137.5385877986;5253.19319194261;16103.9286609969;3771.18144739062;3447.95361144144;3740.61621765421;5045.66022570192;5383.41754635856;12440.2373576828;5950.19470221592;7094.4627845025;6489.09192731526;10858.8755549787;9792.52218807881;17831.171134246;8682.06086763552;8065.48471743686;13333.4208411129
P05109;5;4;20.7794;0.38519613466926;0.012984768167428;1.99233530553826;0.371243951359649;W2;W28;10891.5551;Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1;17512.1300483472;15700.8451047354;16814.9915703804;16632.3401977359;16320.6004163751;14906.718330298;12742.5358938301;13635.694911158;13381.91311873;14826.1738789809;14949.0549867269;15883.8054382746;15719.3563795193;15202.444936196;15978.8097792161;13881.4887085983;13512.9799973112;12656.9562175011;13162.2447725016;13186.5923413137;12989.9518776354;8423.86272357635;7910.41983059928;8775.93186826422
Q96KN2;26;21;192.2125;0.385486112842531;0.012984768167428;1.54052877972557;0.371073085788728;W28;W8;56806.2317;Beta-Ala-His dipeptidase OS=Homo sapiens OX=9606 GN=CNDP1 PE=1 SV=5;105773.911446082;105171.529787364;102433.565941351;126991.19946009;131551.61533053;131846.157262488;97074.760768703;92193.2886568465;96241.6684839373;104135.921550467;109634.970172116;108913.525790055;126627.89510561;123812.111654949;123870.292794077;121504.061355387;120229.400985944;117210.561858875;102383.934987358;110096.377282414;103878.032844008;142603.114175241;149535.979953209;147696.843202445
O00391;11;5;58.4223;0.394993390344723;0.013261814540234;3.08594335982572;0.365527437129413;W4;W28;83376.2172;Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3;34361.6449613619;34648.4445533793;39968.9238881806;41565.8647750322;47288.5871451198;44044.3780977963;26460.014942244;29803.917754287;26213.5467145719;36554.6470890317;37859.9799971406;36953.9791052364;37744.4523555833;38200.5995733838;35033.0034744389;36939.7467308232;30200.2807969818;28093.1114440195;27683.9595609278;32955.4185235159;26811.3782023877;14325.2761739718;14723.8792453873;14016.7127842148
Q7L523;6;1;52.6263;0.398122054273711;0.0133236002878444;1.96013125313767;0.363725883935564;W4;W20;36965.4282;Ras-related GTP-binding protein A OS=Homo sapiens OX=9606 GN=RRAGA PE=1 SV=1;40283.6884264795;33648.6791534732;36860.3929103018;64418.1828707945;65159.8803433044;61159.5923075207;42829.5076014269;42711.5453811359;44022.6771857104;43215.16201867;46036.3487904846;44336.2896059172;39919.6305893055;39251.7264686209;38495.2745275572;32345.9875386901;33025.5461754371;31937.0802964381;44415.4267922009;47410.5192518816;45331.7099462169;46019.5451316249;47614.9556512739;47216.5949280787
"A2NJV5;A0A075B6S2;A0A0A0MRZ7";5;3;16.3451;0.406237885593684;0.0135513501673763;1.78292892447447;0.359104815769733;W4;W8;13199.1331;Immunoglobulin kappa variable 2-29 OS=Homo sapiens OX=9606 GN=IGKV2-29 PE=1 SV=2;32154.736869601;31003.1644889001;36530.6330846923;36418.8599861526;38295.9161451418;46888.5796508595;21976.5883839625;22873.1098908566;23354.5661312886;25369.9160608886;25209.7524300091;25936.6615317045;27194.3256665763;27217.3692813471;27591.1825373347;26262.1742422117;25123.4255342242;24743.4467063599;24494.3904584054;31932.9777558642;25542.5828140638;27567.8708547572;25963.3976642096;28910.6897187486
Q5VT06;62;45;396.9338;0.410170206015531;0.0136385299006817;1.54897756590321;0.356892218166323;W20;W0;352527.3698;Centrosome-associated protein 350 OS=Homo sapiens OX=9606 GN=CEP350 PE=1 SV=1;130315.084232447;107018.780856206;103149.5083742;142437.885566144;150481.733917994;156254.580834405;131505.966160212;170216.662990994;144896.714179252;156379.242495208;167215.780032262;159498.87863892;161788.879172273;154832.082891517;131033.628942113;165176.098589713;160836.117552917;161078.895965112;155713.37161405;149382.439148962;144665.863353785;138007.410913953;139425.881132764;154272.867418364
"P01624;A0A075B6H7;A0A0C4DH55";6;3;23.3045;0.427391788339859;0.0141656144714782;1.61546548116805;0.347395845778377;W4;W0;12610.169;Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2;55997.8993949351;52363.7566464154;50675.3916011641;59624.5585659674;61576.5090352861;62880.4912021349;49361.795534008;50267.8811099605;53533.2442955175;47454.2819784084;48686.4597958348;46499.8689961439;46669.7047361787;46792.9338848765;46037.277495879;48250.8735216847;45879.9711800908;47972.4490752603;46652.7216707235;51762.1961868394;51372.8585847439;49926.4514544345;55284.4856019698;57016.7013111936
P37802;3;3;19.25;0.429000053784899;0.0141734914947592;2.29490998738922;0.346524525747233;W28;W16;22562.5876;Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3;35364.3902093761;24392.0941599406;29858.8629350784;56903.4390571124;56320.327255361;52240.6726195607;37466.3372279385;29419.7645721217;38717.8379606096;30614.8336469609;31599.5645265582;32503.367564641;30121.7316855237;29163.8021710192;27844.3494013628;32483.0810962324;30090.0572723425;30819.3152571422;42436.1793980713;39511.562160145;42856.194991557;85379.1101985525;55354.5447205506;59221.5843695216
Q8TF21;3;1;22.72;0.430881997195534;0.0141903314424624;4.99836425496701;0.345508186838816;W8;W28;125156.1726;Ankyrin repeat domain-containing protein 24 OS=Homo sapiens OX=9606 GN=ANKRD24 PE=1 SV=2;4186.38838883996;2854.49793038973;4066.90766700076;4130.61859785747;4066.84051310366;3140.18392497666;5996.09819012765;6163.27197962214;5405.6085306634;5887.62867945381;5981.66712242771;5306.13841712481;5022.00183217015;5085.30380929658;5293.30812967043;4490.40722891565;4508.53750232488;4627.00160093357;4713.66750697173;4881.79871172049;4311.89778925043;1064.45597738159;1598.05811284801;851.631299026174
P01344;1;1;6.9271;0.443598086565423;0.0145627350691818;2.25668472662925;0.338730485940992;W28;W12;20596.5968;Insulin-like growth factor II OS=Homo sapiens OX=9606 GN=IGF2 PE=1 SV=1;1372.05320756793;5103.41778681177;8780.68808124899;11040.5798085212;1508.33885073214;4661.9673734773;2829.85693302228;4069.8749204666;4389.00768963955;3748.44635169368;3472.51015532005;3901.43679131212;7251.31510950969;4363.05032636783;6466.79337459076;5360.81441321758;4167.2919530404;2786.41040546255;6783.67733055188;9142.53761617314;7625.86611534123;9483.82558046916;8233.73070099917;7382.17879842718
"P13645;P08727;P19012;O76014;Q2M2I5";15;11;118.7913;0.451596427454548;0.0147783944226334;1.93640971818119;0.334544490205013;W28;W12;59055.2696;Keratin_ type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6;28645.7029068334;32924.0660426071;31040.102059473;53862.7225235325;55278.5289783596;49098.9663954834;33539.4201118789;44139.8712905274;42283.3428023212;28110.2909944822;29516.5297981542;28482.9007392137;41845.3853996169;39600.5589775026;39184.9576512609;48037.0875986835;43587.5343041429;40039.0964871622;47720.734128979;56783.6978050233;50655.1516346476;59918.6733144746;57640.6583744386;49184.3699152376
P00748;32;27;235.9731;0.455950036461444;0.0148737963504052;1.92073537918931;0.332290048121307;W0;W2;70073.2498;Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3;110868.252238207;104949.273617075;109108.857979171;116209.313294689;124830.74476716;125874.860330064;120986.946009406;118046.229053057;117385.317784449;127822.85658835;123627.165191222;129205.070360694;128736.343154501;128706.853687149;122057.842218192;117789.561787606;120924.045217408;115659.5368065;115748.602415947;120926.478620976;115329.652600509;140984.015643233;140375.126506688;141719.415143311
P09874;5;4;28.6724;0.458712499721116;0.0149168558527405;1.89255592634089;0.330868138622509;W4;W28;113882.3729;Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4;8612.42238042127;8684.20460807373;8076.75278371196;8842.33377795118;8316.9067324296;9073.45005239283;7409.9593467362;8079.38058545195;8193.77091531792;7770.83903320959;8472.8699407533;8405.17384062667;8073.76744501715;7832.56101965046;7680.64915783138;7772.38891156208;7020.85656135722;6950.09987286843;5450.5466484695;5304.46458452425;5832.52203300912;4521.84677542076;4487.21746833144;4851.92141995413
Q3KQU3;26;21;193.0475;0.468631227704473;0.0151916302016527;2.08856407669421;0.325816196303011;W4;W12;93162.1556;MAP7 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MAP7D1 PE=1 SV=1;106741.371799774;98836.4562532098;98691.0223848949;207779.259008559;207369.897402771;204439.186782916;131410.114970155;136542.346105022;140743.953345341;97687.6826144848;100946.838920751;98023.0481836372;122298.091305785;123094.245709407;120354.931702874;124403.615926204;123203.913991304;122604.165673259;154456.977056453;159015.234199342;154763.513088438;176162.85416395;182653.1646099;182645.639147135
"P02652;Q92542";57;50;233.256;0.500466831094591;0.0161729468581311;1.539878790935;0.310128617226113;W0;W4;11289.0901;Apolipoprotein A-II OS=Homo sapiens OX=9606 GN=APOA2 PE=1 SV=1;2242624.74833854;2147521.38462404;2094776.79430824;1937935.69322983;2149783.26313441;2162326.34326526;2371456.21489219;2256398.91069543;2325379.2808927;2621771.10254267;2542795.32714385;2504235.71225428;2342757.57230228;2377313.7955082;2403070.24605897;2354804.17390609;2382153.51496764;2418163.42357695;2229224.41778114;2255820.88215695;2222909.28250423;2495789.04830732;2517199.81088751;2466120.82293318
Q6ZXV5;7;3;23.3014;0.506209145762879;0.0162724428141118;1.61829851895728;0.307378431161775;W20;W0;104921.424;Protein O-mannosyl-transferase TMTC3 OS=Homo sapiens OX=9606 GN=TMTC3 PE=1 SV=2;241582.478660359;220714.538630263;218518.707768395;226423.601576837;227002.505726287;248079.633666426;235354.930237871;260585.478844726;244625.56608839;281307.614527709;294103.568764055;289139.344819522;274175.979113927;269083.742531252;257570.785877147;308650.114991352;294636.659029047;293403.874798748;242830.429316127;249485.932440087;242185.981155326;233624.630136402;237674.002820522;234550.240354038
A0A0J9YXX1;2;1;7.5091;0.509982463029433;0.0163273821642115;1.86181351502967;0.305583641059282;W2;W28;12943.6821;Immunoglobulin heavy variable 5-10-1 OS=Homo sapiens OX=9606 GN=IGHV5-10-1 PE=1 SV=1;8673.85423021994;8419.24307130292;8605.33957802087;8406.24709818117;8178.80136127466;8253.58843557439;5382.02155534058;5309.21272803845;5309.7280624201;5238.3563770573;5003.99005191054;5546.09253995076;4986.17811527955;5646.95829958867;5854.22165390104;6269.29010611564;5995.45571001718;5434.11451720759;5000.44707018501;5948.79466104987;5948.66803635708;4585.96910117234;4736.27415696303;4480.66271074423
A0A0B4J1U7;2;2;7.0348;0.533818006527312;0.0170377423836135;1.56428890353178;0.294461430978006;W4;W12;13595.3486;Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=1 SV=1;26371.5046988072;25303.9622833018;22177.0677939489;33738.7751119148;32925.1460599618;32757.4298950265;23696.9605177028;24409.7528109873;24811.1750182864;21328.5134331908;20744.4834957595;21483.9015713421;25799.0434290496;25973.1096486806;26030.4056026617;27548.4221893709;27857.5987225942;26153.0284217668;25753.2200616823;29261.1183476656;24644.1247730431;31773.0757979552;33435.1361447419;31732.546552654
Q92764;3;2;19.8214;0.546246232575165;0.0173807667773062;3.11857069670913;0.288800415396158;W24;W8;51672.373;Keratin_ type I cuticular Ha5 OS=Homo sapiens OX=9606 GN=KRT35 PE=1 SV=5;4387.16160212473;4765.05896231659;5078.06720253765;5150.36306993958;3229.62010642349;4458.44664634455;2230.3823538512;2118.7076872655;2077.65232771677;3390.99541906559;3433.56011186649;3338.15680614375;4211.15870803456;3955.73482596499;4226.90812067665;4394.42741365124;4383.06982697927;4462.3605468698;6377.1306324009;6911.6865243712;6753.43326997099;5995.55669794539;4712.98671857283;5583.15016259354
Q9HB71;2;1;24.4171;0.562665690872283;0.0178482924209045;3.00703698165947;0.281454722304704;W8;W2;26324.0404;Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP PE=1 SV=2;5812.51112516719;4924.95707561654;4222.55348099867;14241.0377537111;13379.023705313;14912.9512513674;14416.292455204;15530.8717386344;15038.1742497088;10771.2643292596;12736.0361106428;10678.8205790862;17123.6562255274;12675.0252650118;13382.186126211;13064.6615583696;11546.6048635537;12140.02358704;12705.826103005;14623.1764715692;15325.7166055142;5357.41612393665;5545.00390840256;6123.88555059978
Q02985;3;1;30.7095;0.578581327654419;0.0182970257551092;1.61511899864239;0.27446878438983;W4;W8;38520.8729;Complement factor H-related protein 3 OS=Homo sapiens OX=9606 GN=CFHR3 PE=1 SV=2;12539.7034114542;11234.8709137611;12369.0501478807;18009.0531854592;19086.6486381434;17648.7154412287;6849.6913358113;13298.1587891003;13747.1243697525;13036.617955312;13634.6166264583;13097.7873122341;13423.9516268308;14841.7414516481;13954.455404022;14328.1947641442;15562.8728119207;14892.0915854539;14623.753929766;14755.1338077894;15001.159076775;13198.0250728587;14625.3480660928;14632.944977537
Q8IVG5;6;4;34.2896;0.583923563239366;0.0183168159472914;4.33371621910704;0.272151655005946;W8;W28;186243.6751;Sterile alpha motif domain-containing protein 9-like OS=Homo sapiens OX=9606 GN=SAMD9L PE=1 SV=2;19582.9410557031;18914.209403572;16455.5596837838;25196.8049550322;23666.6253490261;14324.0080951758;31054.3758492633;30173.925761088;26738.250723064;24658.5642884533;29082.6070250464;24780.8240450949;17699.2995760385;18920.6227334907;20316.3332292251;17448.2470292423;21135.3066808077;19818.3734930942;13433.3946820724;12258.8939278808;14855.3875389695;6836.87085653638;6881.9952311478;6579.31401593614
